11,2,0.48,0.49,0.21,0.15,1,-1,-1,-1
11,1,0.21,0.84,0.36,0.30,1,-1,-1,-1
12,25,0.96,0.56,0.07,0.16,1,-1,-1,-1
12,24,0.96,0.56,0.07,0.16,1,-1,-1,-1
12,23,0.96,0.56,0.07,0.16,1,-1,-1,-1
12,22,0.96,0.56,0.07,0.16,1,-1,-1,-1
12,21,0.96,0.56,0.07,0.16,1,-1,-1,-1
12,20,0.03,0.54,0.06,0.21,1,-1,-1,-1
12,19,0.03,0.54,0.06,0.21,1,-1,-1,-1
12,18,0.03,0.54,0.06,0.21,1,-1,-1,-1
12,17,0.03,0.54,0.06,0.21,1,-1,-1,-1
12,16,0.03,0.54,0.06,0.21,1,-1,-1,-1
12,15,0.05,0.34,0.12,0.09,1,-1,-1,-1
12,14,0.47,0.49,0.21,0.15,1,-1,-1,-1
12,13,0.21,0.84,0.36,0.30,1,-1,-1,-1
12,12,0.05,0.34,0.12,0.09,1,-1,-1,-1
12,11,0.47,0.49,0.21,0.15,1,-1,-1,-1
12,10,0.21,0.84,0.36,0.30,1,-1,-1,-1
12,9,0.05,0.34,0.12,0.09,1,-1,-1,-1
12,8,0.47,0.49,0.21,0.15,1,-1,-1,-1
12,7,0.21,0.84,0.36,0.30,1,-1,-1,-1
12,6,0.05,0.34,0.12,0.09,1,-1,-1,-1
12,5,0.47,0.49,0.21,0.15,1,-1,-1,-1
12,4,0.21,0.84,0.36,0.30,1,-1,-1,-1
12,3,0.05,0.34,0.12,0.09,1,-1,-1,-1
12,2,0.47,0.49,0.21,0.15,1,-1,-1,-1
12,1,0.21,0.84,0.36,0.30,1,-1,-1,-1
13,25,0.96,0.55,0.08,0.17,1,-1,-1,-1
13,24,0.96,0.55,0.08,0.17,1,-1,-1,-1
13,23,0.96,0.55,0.08,0.17,1,-1,-1,-1
13,22,0.96,0.55,0.08,0.17,1,-1,-1,-1
13,21,0.96,0.55,0.08,0.17,1,-1,-1,-1
13,20,0.03,0.54,0.06,0.22,1,-1,-1,-1
13,19,0.03,0.54,0.06,0.22,1,-1,-1,-1
13,18,0.03,0.54,0.06,0.22,1,-1,-1,-1
13,17,0.03,0.54,0.06,0.22,1,-1,-1,-1
13,16,0.03,0.54,0.06,0.22,1,-1,-1,-1
13,15,0.05,0.34,0.12,0.09,1,-1,-1,-1
13,14,0.47,0.49,0.21,0.15,1,-1,-1,-1
13,13,0.21,0.84,0.36,0.30,1,-1,-1,-1
13,12,0.05,0.34,0.12,0.09,1,-1,-1,-1
13,11,0.47,0.49,0.21,0.15,1,-1,-1,-1
13,10,0.21,0.84,0.36,0.30,1,-1,-1,-1
13,9,0.05,0.34,0.12,0.09,1,-1,-1,-1
13,8,0.47,0.49,0.21,0.15,1,-1,-1,-1
13,7,0.21,0.84,0.36,0.30,1,-1,-1,-1
13,6,0.05,0.34,0.12,0.09,1,-1,-1,-1
13,5,0.47,0.49,0.21,0.15,1,-1,-1,-1
13,4,0.21,0.84,0.36,0.30,1,-1,-1,-1
13,3,0.05,0.34,0.12,0.09,1,-1,-1,-1
13,2,0.47,0.49,0.21,0.15,1,-1,-1,-1
13,1,0.21,0.84,0.36,0.30,1,-1,-1,-1
14,25,0.95,0.55,0.08,0.16,1,-1,-1,-1
14,24,0.95,0.55,0.08,0.16,1,-1,-1,-1
14,23,0.95,0.55,0.08,0.16,1,-1,-1,-1
14,22,0.95,0.55,0.08,0.16,1,-1,-1,-1
14,21,0.95,0.55,0.08,0.16,1,-1,-1,-1
14,20,0.03,0.52,0.06,0.21,1,-1,-1,-1
14,19,0.03,0.52,0.06,0.21,1,-1,-1,-1
14,18,0.03,0.52,0.06,0.21,1,-1,-1,-1
14,17,0.03,0.52,0.06,0.21,1,-1,-1,-1
14,16,0.03,0.52,0.06,0.21,1,-1,-1,-1
14,15,0.05,0.33,0.11,0.09,1,-1,-1,-1
14,14,0.46,0.48,0.21,0.15,1,-1,-1,-1
14,13,0.22,0.84,0.35,0.30,1,-1,-1,-1
14,12,0.05,0.33,0.11,0.09,1,-1,-1,-1
14,11,0.46,0.48,0.21,0.15,1,-1,-1,-1
14,10,0.22,0.84,0.35,0.30,1,-1,-1,-1
14,9,0.05,0.33,0.11,0.09,1,-1,-1,-1
14,8,0.46,0.48,0.21,0.15,1,-1,-1,-1
14,7,0.22,0.84,0.35,0.30,1,-1,-1,-1
14,6,0.05,0.33,0.11,0.09,1,-1,-1,-1
14,5,0.46,0.48,0.21,0.15,1,-1,-1,-1
14,4,0.22,0.84,0.35,0.30,1,-1,-1,-1
14,3,0.05,0.33,0.11,0.09,1,-1,-1,-1
14,2,0.46,0.48,0.21,0.15,1,-1,-1,-1
14,1,0.22,0.84,0.35,0.30,1,-1,-1,-1
15,25,0.95,0.54,0.09,0.17,1,-1,-1,-1
15,24,0.95,0.54,0.09,0.17,1,-1,-1,-1
15,23,0.95,0.54,0.09,0.17,1,-1,-1,-1
15,22,0.95,0.54,0.09,0.17,1,-1,-1,-1
15,21,0.95,0.54,0.09,0.17,1,-1,-1,-1
15,20,0.04,0.53,0.07,0.21,1,-1,-1,-1
15,19,0.04,0.53,0.07,0.21,1,-1,-1,-1
15,18,0.04,0.53,0.07,0.21,1,-1,-1,-1
15,17,0.04,0.53,0.07,0.21,1,-1,-1,-1
15,16,0.04,0.53,0.07,0.21,1,-1,-1,-1
15,15,0.05,0.33,0.11,0.09,1,-1,-1,-1
15,14,0.45,0.48,0.21,0.14,1,-1,-1,-1
15,13,0.22,0.84,0.36,0.30,1,-1,-1,-1
15,12,0.05,0.33,0.11,0.09,1,-1,-1,-1
15,11,0.45,0.48,0.21,0.14,1,-1,-1,-1
15,10,0.22,0.84,0.36,0.30,1,-1,-1,-1
15,9,0.05,0.33,0.11,0.09,1,-1,-1,-1
15,8,0.45,0.48,0.21,0.14,1,-1,-1,-1
15,7,0.22,0.84,0.36,0.30,1,-1,-1,-1
15,6,0.05,0.33,0.11,0.09,1,-1,-1,-1
15,5,0.45,0.48,0.21,0.14,1,-1,-1,-1
15,4,0.22,0.84,0.36,0.30,1,-1,-1,-1
15,3,0.05,0.33,0.11,0.09,1,-1,-1,-1
15,2,0.45,0.48,0.21,0.14,1,-1,-1,-1
15,1,0.22,0.84,0.36,0.30,1,-1,-1,-1
16,25,0.94,0.53,0.10,0.17,1,-1,-1,-1
16,24,0.94,0.53,0.10,0.17,1,-1,-1,-1
16,23,0.94,0.53,0.10,0.17,1,-1,-1,-1
16,22,0.94,0.53,0.10,0.17,1,-1,-1,-1
16,21,0.94,0.53,0.10,0.17,1,-1,-1,-1
16,20,0.04,0.53,0.07,0.21,1,-1,-1,-1
16,19,0.04,0.53,0.07,0.21,1,-1,-1,-1
16,18,0.04,0.53,0.07,0.21,1,-1,-1,-1
16,17,0.04,0.53,0.07,0.21,1,-1,-1,-1
16,16,0.04,0.53,0.07,0.21,1,-1,-1,-1
16,15,0.05,0.33,0.10,0.09,1,-1,-1,-1
16,14,0.44,0.47,0.21,0.15,1,-1,-1,-1
16,13,0.23,0.84,0.36,0.29,1,-1,-1,-1
16,12,0.05,0.33,0.10,0.09,1,-1,-1,-1
16,11,0.44,0.47,0.21,0.15,1,-1,-1,-1
16,10,0.23,0.84,0.36,0.29,1,-1,-1,-1
16,9,0.05,0.33,0.10,0.09,1,-1,-1,-1
16,8,0.44,0.47,0.21,0.15,1,-1,-1,-1
16,7,0.23,0.84,0.36,0.29,1,-1,-1,-1
16,6,0.05,0.33,0.10,0.09,1,-1,-1,-1
16,5,0.44,0.47,0.21,0.15,1,-1,-1,-1
16,4,0.23,0.84,0.36,0.29,1,-1,-1,-1
16,3,0.05,0.33,0.10,0.09,1,-1,-1,-1
16,2,0.44,0.47,0.21,0.15,1,-1,-1,-1
16,1,0.23,0.84,0.36,0.29,1,-1,-1,-1
17,25,0.94,0.53,0.11,0.18,1,-1,-1,-1
17,24,0.94,0.53,0.11,0.18,1,-1,-1,-1
17,23,0.94,0.53,0.11,0.18,1,-1,-1,-1
17,22,0.94,0.53,0.11,0.18,1,-1,-1,-1
17,21,0.94,0.53,0.11,0.18,1,-1,-1,-1
17,20,0.04,0.54,0.07,0.21,1,-1,-1,-1
17,19,0.04,0.54,0.07,0.21,1,-1,-1,-1
17,18,0.04,0.54,0.07,0.21,1,-1,-1,-1
17,17,0.04,0.54,0.07,0.21,1,-1,-1,-1
17,16,0.04,0.54,0.07,0.21,1,-1,-1,-1
17,15,0.04,0.33,0.10,0.09,1,-1,-1,-1
17,14,0.43,0.47,0.21,0.15,1,-1,-1,-1
17,13,0.23,0.84,0.35,0.29,1,-1,-1,-1
17,12,0.04,0.33,0.10,0.09,1,-1,-1,-1
17,11,0.43,0.47,0.21,0.15,1,-1,-1,-1
17,10,0.23,0.84,0.35,0.29,1,-1,-1,-1
17,9,0.04,0.33,0.10,0.09,1,-1,-1,-1
17,8,0.43,0.47,0.21,0.15,1,-1,-1,-1
17,7,0.23,0.84,0.35,0.29,1,-1,-1,-1
17,6,0.04,0.33,0.10,0.09,1,-1,-1,-1
17,5,0.43,0.47,0.21,0.15,1,-1,-1,-1
17,4,0.23,0.84,0.35,0.29,1,-1,-1,-1
17,3,0.04,0.33,0.10,0.09,1,-1,-1,-1
17,2,0.43,0.47,0.21,0.15,1,-1,-1,-1
17,1,0.23,0.84,0.35,0.29,1,-1,-1,-1
18,25,0.93,0.53,0.13,0.19,1,-1,-1,-1
18,24,0.93,0.53,0.13,0.19,1,-1,-1,-1
18,23,0.93,0.53,0.13,0.19,1,-1,-1,-1
18,22,0.93,0.53,0.13,0.19,1,-1,-1,-1
18,21,0.93,0.53,0.13,0.19,1,-1,-1,-1
18,20,0.04,0.52,0.07,0.20,1,-1,-1,-1
18,19,0.04,0.52,0.07,0.20,1,-1,-1,-1
18,18,0.04,0.52,0.07,0.20,1,-1,-1,-1
18,17,0.04,0.52,0.07,0.20,1,-1,-1,-1
18,16,0.04,0.52,0.07,0.20,1,-1,-1,-1
18,15,0.04,0.34,0.09,0.09,1,-1,-1,-1
18,14,0.42,0.47,0.21,0.15,1,-1,-1,-1
18,13,0.23,0.84,0.35,0.29,1,-1,-1,-1
18,12,0.04,0.34,0.09,0.09,1,-1,-1,-1
18,11,0.42,0.47,0.21,0.15,1,-1,-1,-1
18,10,0.23,0.84,0.35,0.29,1,-1,-1,-1
18,9,0.04,0.34,0.09,0.09,1,-1,-1,-1
18,8,0.42,0.47,0.21,0.15,1,-1,-1,-1
18,7,0.23,0.84,0.35,0.29,1,-1,-1,-1
18,6,0.04,0.34,0.09,0.09,1,-1,-1,-1
18,5,0.42,0.47,0.21,0.15,1,-1,-1,-1
18,4,0.23,0.84,0.35,0.29,1,-1,-1,-1
18,3,0.04,0.34,0.09,0.09,1,-1,-1,-1
18,2,0.42,0.47,0.21,0.15,1,-1,-1,-1
18,1,0.23,0.84,0.35,0.29,1,-1,-1,-1
19,25,0.92,0.53,0.14,0.20,1,-1,-1,-1
19,24,0.92,0.53,0.14,0.20,1,-1,-1,-1
19,23,0.92,0.53,0.14,0.20,1,-1,-1,-1
19,22,0.92,0.53,0.14,0.20,1,-1,-1,-1
19,21,0.92,0.53,0.14,0.20,1,-1,-1,-1
19,20,0.03,0.51,0.07,0.18,1,-1,-1,-1
19,19,0.03,0.51,0.07,0.18,1,-1,-1,-1
19,18,0.03,0.51,0.07,0.18,1,-1,-1,-1
19,17,0.03,0.51,0.07,0.18,1,-1,-1,-1
19,16,0.03,0.51,0.07,0.18,1,-1,-1,-1
19,15,0.03,0.34,0.08,0.09,1,-1,-1,-1
19,14,0.41,0.47,0.20,0.15,1,-1,-1,-1
19,13,0.22,0.84,0.35,0.29,1,-1,-1,-1
19,12,0.03,0.34,0.08,0.09,1,-1,-1,-1
19,11,0.41,0.47,0.20,0.15,1,-1,-1,-1
19,10,0.22,0.84,0.35,0.29,1,-1,-1,-1
19,9,0.03,0.34,0.08,0.09,1,-1,-1,-1
19,8,0.41,0.47,0.20,0.15,1,-1,-1,-1
19,7,0.22,0.84,0.35,0.29,1,-1,-1,-1
19,6,0.03,0.34,0.08,0.09,1,-1,-1,-1
19,5,0.41,0.47,0.20,0.15,1,-1,-1,-1
19,4,0.22,0.84,0.35,0.29,1,-1,-1,-1
19,3,0.03,0.34,0.08,0.09,1,-1,-1,-1
19,2,0.41,0.47,0.20,0.15,1,-1,-1,-1
19,1,0.22,0.84,0.35,0.29,1,-1,-1,-1
20,25,0.92,0.54,0.16,0.21,1,-1,-1,-1
20,24,0.92,0.54,0.16,0.21,1,-1,-1,-1
20,23,0.92,0.54,0.16,0.21,1,-1,-1,-1
20,22,0.92,0.54,0.16,0.21,1,-1,-1,-1
20,21,0.92,0.54,0.16,0.21,1,-1,-1,-1
20,20,0.03,0.50,0.07,0.17,1,-1,-1,-1
20,19,0.03,0.50,0.07,0.17,1,-1,-1,-1
20,18,0.03,0.50,0.07,0.17,1,-1,-1,-1
20,17,0.03,0.50,0.07,0.17,1,-1,-1,-1
20,16,0.03,0.50,0.07,0.17,1,-1,-1,-1
20,15,0.02,0.34,0.07,0.08,1,-1,-1,-1
20,14,0.40,0.46,0.20,0.15,1,-1,-1,-1
20,13,0.22,0.84,0.35,0.29,1,-1,-1,-1
20,12,0.02,0.34,0.07,0.08,1,-1,-1,-1
20,11,0.40,0.46,0.20,0.15,1,-1,-1,-1
20,10,0.22,0.84,0.35,0.29,1,-1,-1,-1
20,9,0.02,0.34,0.07,0.08,1,-1,-1,-1
20,8,0.40,0.46,0.20,0.15,1,-1,-1,-1
20,7,0.22,0.84,0.35,0.29,1,-1,-1,-1
20,6,0.02,0.34,0.07,0.08,1,-1,-1,-1
20,5,0.40,0.46,0.20,0.15,1,-1,-1,-1
20,4,0.22,0.84,0.35,0.29,1,-1,-1,-1
20,3,0.02,0.34,0.07,0.08,1,-1,-1,-1
20,2,0.40,0.46,0.20,0.15,1,-1,-1,-1
20,1,0.22,0.84,0.35,0.29,1,-1,-1,-1
21,25,0.91,0.55,0.17,0.23,1,-1,-1,-1
21,24,0.91,0.55,0.17,0.23,1,-1,-1,-1
21,23,0.91,0.55,0.17,0.23,1,-1,-1,-1
21,22,0.91,0.55,0.17,0.23,1,-1,-1,-1
21,21,0.91,0.55,0.17,0.23,1,-1,-1,-1
21,20,0.03,0.50,0.07,0.16,1,-1,-1,-1
21,19,0.03,0.50,0.07,0.16,1,-1,-1,-1
21,18,0.03,0.50,0.07,0.16,1,-1,-1,-1
21,17,0.03,0.50,0.07,0.16,1,-1,-1,-1
21,16,0.03,0.50,0.07,0.16,1,-1,-1,-1
21,15,0.02,0.34,0.06,0.08,1,-1,-1,-1
21,14,0.38,0.46,0.20,0.15,1,-1,-1,-1
21,13,0.22,0.84,0.35,0.29,1,-1,-1,-1
21,12,0.02,0.34,0.06,0.08,1,-1,-1,-1
21,11,0.38,0.46,0.20,0.15,1,-1,-1,-1
21,10,0.22,0.84,0.35,0.29,1,-1,-1,-1
21,9,0.02,0.34,0.06,0.08,1,-1,-1,-1
21,8,0.38,0.46,0.20,0.15,1,-1,-1,-1
21,7,0.22,0.84,0.35,0.29,1,-1,-1,-1
21,6,0.02,0.34,0.06,0.08,1,-1,-1,-1
21,5,0.38,0.46,0.20,0.15,1,-1,-1,-1
21,4,0.22,0.84,0.35,0.29,1,-1,-1,-1
21,3,0.02,0.34,0.06,0.08,1,-1,-1,-1
21,2,0.38,0.46,0.20,0.15,1,-1,-1,-1
21,1,0.22,0.84,0.35,0.29,1,-1,-1,-1
22,25,0.90,0.55,0.18,0.24,1,-1,-1,-1
22,24,0.90,0.55,0.18,0.24,1,-1,-1,-1
22,23,0.90,0.55,0.18,0.24,1,-1,-1,-1
22,22,0.90,0.55,0.18,0.24,1,-1,-1,-1
22,21,0.90,0.55,0.18,0.24,1,-1,-1,-1
22,20,0.03,0.51,0.07,0.15,1,-1,-1,-1
22,19,0.03,0.51,0.07,0.15,1,-1,-1,-1
22,18,0.03,0.51,0.07,0.15,1,-1,-1,-1
22,17,0.03,0.51,0.07,0.15,1,-1,-1,-1
22,16,0.03,0.51,0.07,0.15,1,-1,-1,-1
22,15,0.01,0.34,0.05,0.07,1,-1,-1,-1
22,14,0.37,0.47,0.20,0.15,1,-1,-1,-1
22,13,0.22,0.84,0.35,0.28,1,-1,-1,-1
22,12,0.01,0.34,0.05,0.07,1,-1,-1,-1
22,11,0.37,0.47,0.20,0.15,1,-1,-1,-1
22,10,0.22,0.84,0.35,0.28,1,-1,-1,-1
22,9,0.01,0.34,0.05,0.07,1,-1,-1,-1
22,8,0.37,0.47,0.20,0.15,1,-1,-1,-1
22,7,0.22,0.84,0.35,0.28,1,-1,-1,-1
22,6,0.01,0.34,0.05,0.07,1,-1,-1,-1
22,5,0.37,0.47,0.20,0.15,1,-1,-1,-1
22,4,0.22,0.84,0.35,0.28,1,-1,-1,-1
22,3,0.01,0.34,0.05,0.07,1,-1,-1,-1
22,2,0.37,0.47,0.20,0.15,1,-1,-1,-1
22,1,0.22,0.84,0.35,0.28,1,-1,-1,-1
23,25,0.89,0.55,0.20,0.24,1,-1,-1,-1
23,24,0.89,0.55,0.20,0.24,1,-1,-1,-1
23,23,0.89,0.55,0.20,0.24,1,-1,-1,-1
23,22,0.89,0.55,0.20,0.24,1,-1,-1,-1
23,21,0.89,0.55,0.20,0.24,1,-1,-1,-1
23,20,0.03,0.55,0.06,0.16,1,-1,-1,-1
23,19,0.03,0.55,0.06,0.16,1,-1,-1,-1
23,18,0.03,0.55,0.06,0.16,1,-1,-1,-1
23,17,0.03,0.55,0.06,0.16,1,-1,-1,-1
23,16,0.03,0.55,0.06,0.16,1,-1,-1,-1
23,14,0.36,0.47,0.20,0.14,1,-1,-1,-1
23,13,0.21,0.84,0.35,0.28,1,-1,-1,-1
23,11,0.36,0.47,0.20,0.14,1,-1,-1,-1
23,10,0.21,0.84,0.35,0.28,1,-1,-1,-1
23,8,0.36,0.47,0.20,0.14,1,-1,-1,-1
23,7,0.21,0.84,0.35,0.28,1,-1,-1,-1
